year,GISJOIN,total.tract.area,hood.name,county,region,piece.area,pct.tract
2019,G0600370206032,983121.5381843075,Boyle Heights,los-angeles,eastside,983121.5381843075,1
2019,G0600370206050,1738033.914629274,Boyle Heights,los-angeles,eastside,1738033.5033559138,0.999999763368622
2019,G0600370530700,1057569.1702232687,Boyle Heights,los-angeles,eastside,11.171271186321974,1.0563158893865591e-5
2019,G0600370530901,444141.1565142896,Boyle Heights,los-angeles,eastside,2027.4312399104238,0.00456483532357622
2019,G0600370531101,699593.8322211828,Boyle Heights,los-angeles,eastside,961.1703901698472,0.0013738977473803182
2019,G0600370531201,555362.6676094228,Boyle Heights,los-angeles,eastside,0.19957966573019803,3.5936817033326236e-7
2019,G0600370531202,447320.2955789824,Boyle Heights,los-angeles,eastside,1.197965880855918,2.678094181497731e-6
2019,G0600370531302,883752.9558216082,Boyle Heights,los-angeles,eastside,0.0410009843762964,4.639416944091414e-8
2019,G0600370532302,3298592.12688093,Boyle Heights,los-angeles,eastside,691.8478054683895,2.0974033128569441e-4
2019,G0600370532400,12940423.876322582,Boyle Heights,los-angeles,eastside,4314.150847752405,3.333855899145711e-4
1960,G06003704300,14512172.664053202,Bradbury,los-angeles,san-gabriel-valley,753706.332893503,0.051936147008534515
1960,G06003704301,3322280.854666794,Bradbury,los-angeles,san-gabriel-valley,533.4068089146167,1.6055439989829347e-4
1960,G06003704302,4340813.312780038,Bradbury,los-angeles,san-gabriel-valley,4327595.599644677,0.996955014606031
1960,G06003704303,26489520.638586406,Bradbury,los-angeles,san-gabriel-valley,79480.80623694533,0.0030004622326448697
1960,G06003704310,3142485.2817873983,Bradbury,los-angeles,san-gabriel-valley,12647.953995133019,0.0040248252134816856
1970,G0600370430001,12496571.60017705,Bradbury,los-angeles,san-gabriel-valley,738782.8093365333,0.059118839388402046
1970,G0600370430002,2015601.0638760328,Bradbury,los-angeles,san-gabriel-valley,14923.523556970758,0.007404006588621553
1970,G0600370430101,1978319.5919461488,Bradbury,los-angeles,san-gabriel-valley,533.4068089146167,2.6962620755824595e-4
1970,G06003704302,4340813.312780038,Bradbury,los-angeles,san-gabriel-valley,4327595.599644677,0.996955014606031
1970,G06003704303,26489520.638586406,Bradbury,los-angeles,san-gabriel-valley,79480.80623694533,0.0030004622326448697
1970,G06003704310,3142485.2817873983,Bradbury,los-angeles,san-gabriel-valley,12647.953995133019,0.0040248252134816856
1980,G0600370430001,12360696.362524748,Bradbury,los-angeles,san-gabriel-valley,738782.8093365333,0.05976870458337449
1980,G0600370430002,2064814.0483623743,Bradbury,los-angeles,san-gabriel-valley,14923.523556970758,0.0072275387552727865
1980,G0600370430101,1978319.5919461488,Bradbury,los-angeles,san-gabriel-valley,533.4068089146167,2.6962620755824595e-4
1980,G06003704302,4340813.312780038,Bradbury,los-angeles,san-gabriel-valley,4327595.599644677,0.996955014606031
1980,G06003704303,26489520.638586406,Bradbury,los-angeles,san-gabriel-valley,79480.80623694533,0.0030004622326448697
1980,G06003704310,3142485.2817873983,Bradbury,los-angeles,san-gabriel-valley,12647.953995133019,0.0040248252134816856
1990,G0600370430001,12282141.944444418,Bradbury,los-angeles,san-gabriel-valley,738782.8093365333,0.06015097469791961
1990,G0600370430002,2143368.4664431214,Bradbury,los-angeles,san-gabriel-valley,14923.523556970758,0.006962649582008667
1990,G0600370430101,1978319.5919461488,Bradbury,los-angeles,san-gabriel-valley,533.4068089146167,2.6962620755824595e-4
1990,G06003704302,4340813.312780038,Bradbury,los-angeles,san-gabriel-valley,4327595.599644677,0.996955014606031
1990,G0600370430301,24554607.22265791,Bradbury,los-angeles,san-gabriel-valley,79480.80608494603,0.0032368999171611527
1990,G0600370431002,1382072.6123933508,Bradbury,los-angeles,san-gabriel-valley,12647.954147132488,0.009151439681038091
2000,G0600370430001,4293678.607543365,Bradbury,los-angeles,san-gabriel-valley,88568.92049621565,0.020627748043510526
2000,G0600370430002,2147493.3153159684,Bradbury,los-angeles,san-gabriel-valley,15351.94663277152,0.00714877505009264
2000,G0600370430101,1984916.8221802725,Bradbury,los-angeles,san-gabriel-valley,533.4068089146167,2.687300560678971e-4
2000,G0600370430200,5001907.131393313,Bradbury,los-angeles,san-gabriel-valley,4987285.113295406,0.9970767113995109
2000,G0600370430301,10033967.168517811,Bradbury,los-angeles,san-gabriel-valley,58764.59618311655,0.005856566520119189
2000,G0600370431002,1363430.6123668863,Bradbury,los-angeles,san-gabriel-valley,2007.4893172253596,0.001472380991754616
2000,G0600370930000,838750126.1165215,Bradbury,los-angeles,san-gabriel-valley,21452.626845441526,2.5576898503454016e-5
2010,G0600370430301,24374309.588500105,Bradbury,los-angeles,san-gabriel-valley,459.1954929109037,1.883932306856207e-5
2010,G0600370430200,5146357.73832712,Bradbury,los-angeles,san-gabriel-valley,5141535.3234681105,0.9990629460476299
2010,G0600370430002,2149808.963033458,Bradbury,los-angeles,san-gabriel-valley,29814.699218380993,0.013868534242368854
2010,G0600370431002,1366046.8453991597,Bradbury,los-angeles,san-gabriel-valley,537.7265647652122,3.9363698732314565e-4
2010,G0600370430101,1987788.2922935823,Bradbury,los-angeles,san-gabriel-valley,533.402874090476,2.683398811424814e-4
2010,G0600370430003,11896031.954488121,Bradbury,los-angeles,san-gabriel-valley,1083.7519604794124,9.110197119725588e-5
2019,G0600370430002,2148459.2408232894,Bradbury,los-angeles,san-gabriel-valley,32513.008794790658,0.015133174591821289
2019,G0600370430003,11943063.52403986,Bradbury,los-angeles,san-gabriel-valley,1058.5885742591709,8.863626758145993e-5
2019,G0600370430101,1987788.373954466,Bradbury,los-angeles,san-gabriel-valley,533.425094174454,2.6835104841330213e-4
2019,G0600370430200,5162671.616172397,Bradbury,los-angeles,san-gabriel-valley,5138589.339888375,0.9953353073612929
2019,G0600370430301,24446645.9354186,Bradbury,los-angeles,san-gabriel-valley,597.2510643991769,2.4430797827111012e-5
2019,G0600370431002,1356146.8878825954,Bradbury,los-angeles,san-gabriel-valley,672.4861628195285,4.958800324863829e-4
1960,G06003704033,71704441.96629553,Brea,orange,north-county,198996.45947783632,0.002775231966401385
1960,G06003704087,25025559.962664243,Brea,orange,north-county,120726.19973925434,0.00482411582075951
1960,G0600590A0004,6946122.202927945,Brea,orange,north-county,1158378.035870287,0.1667661469275627
1960,G0600590A0005,19141293.15994673,Brea,orange,north-county,16360875.678829037,0.8547424430583545
1960,G0600590A0006,9522163.609150114,Brea,orange,north-county,797.9217453608544,8.379626502049483e-5
1960,G0600590A0017,25923420.35862061,Brea,orange,north-county,1529538.3090000083,0.05900217979883096
1960,G0600590B0018,109107310.48006916,Brea,orange,north-county,27361522.160425864,0.2507762499142901
1970,G0600370403301,60657027.69578118,Brea,orange,north-county,198996.45947783632,0.0032806826683938707
1970,G0600370408701,21605620.425590742,Brea,orange,north-county,120726.19973925434,0.005587721961284684
1970,G0600590001402,1235065.8180492797,Brea,orange,north-county,35.51349675131496,2.875433538222815e-5
1970,G0600590001403,1348465.0161015233,Brea,orange,north-county,688517.367756476,0.5105934225472253
1970,G0600590001404,2926333.45925507,Brea,orange,north-county,629243.6844234411,0.21502801822989165
1970,G0600590001501,3202473.6292301854,Brea,orange,north-county,3042378.1532068746,0.9500088073912432
1970,G0600590001502,6301797.436162025,Brea,orange,north-county,6301797.436162025,1
1970,G0600590001503,3086977.6995521146,Brea,orange,north-county,2711517.5514736436,0.8783728991197617
1970,G0600590001504,2042735.5864120335,Brea,orange,north-county,2042665.2466875524,0.9999655659181007
1970,G0600590001505,3139674.2560732067,Brea,orange,north-county,764694.9075461655,0.24355867684903404
1970,G0600590001601,5039686.596152823,Brea,orange,north-county,797.9217453608544,1.5832765195557375e-4
1970,G0600590011701,3066894.513537227,Brea,orange,north-county,190878.96543676552,0.062238516712664414
1970,G0600590011702,3475725.48790916,Brea,orange,north-county,383612.50992687064,0.11036904705544932
1970,G0600590011706,2375679.0942661553,Brea,orange,north-county,176806.1592492381,0.07442341841369501
1970,G0600590021801,91705811.00906368,Brea,orange,north-county,29478166.68876016,0.3214427348104114
1980,G0600370403315,25138462.420091726,Brea,orange,north-county,198996.45947783632,0.00791601555227936
1980,G0600370408701,21605620.425590742,Brea,orange,north-county,120726.19973925434,0.005587721961284684
1980,G0600590001402,1235065.8180492797,Brea,orange,north-county,35.51349675131496,2.875433538222815e-5
1980,G0600590001403,1348465.0161015233,Brea,orange,north-county,688517.367756476,0.5105934225472253
1980,G0600590001404,2926333.45925507,Brea,orange,north-county,629243.6844234411,0.21502801822989165
1980,G0600590001501,3202473.6292301854,Brea,orange,north-county,3042378.1532068746,0.9500088073912432
1980,G0600590001502,6301797.436162025,Brea,orange,north-county,6301797.436162025,1
1980,G0600590001503,3086977.6995521146,Brea,orange,north-county,2711517.5514736436,0.8783728991197617
1980,G0600590001504,2042735.5864120335,Brea,orange,north-county,2042665.2466875524,0.9999655659181007
1980,G0600590001505,3139674.2560732067,Brea,orange,north-county,764694.9075461655,0.24355867684903404
1980,G0600590001601,5039686.596152823,Brea,orange,north-county,797.9217453608544,1.5832765195557375e-4
1980,G0600590011707,2111807.3896040916,Brea,orange,north-county,190878.96543676552,0.09038654110995904
1980,G0600590011709,2099271.783359915,Brea,orange,north-county,383612.50992687064,0.18273599110301633
1980,G0600590011717,1084520.0970254776,Brea,orange,north-county,176806.1592492381,0.16302709348970648
1980,G0600590021805,42434266.401262514,Brea,orange,north-county,29478166.68876016,0.6946783622936185
1990,G0600370403315,25138462.420091726,Brea,orange,north-county,198996.45947783632,0.00791601555227936
1990,G0600370408701,21576259.720042434,Brea,orange,north-county,120726.19973925434,0.005595325663748402
1990,G0600590001402,1235065.8180492797,Brea,orange,north-county,35.51349675131496,2.875433538222815e-5
1990,G0600590001403,1348465.0161015233,Brea,orange,north-county,688517.367756476,0.5105934225472253
1990,G0600590001404,2926333.45925507,Brea,orange,north-county,629243.6844234411,0.21502801822989165
1990,G0600590001501,3202473.6292301854,Brea,orange,north-county,3042378.1532068746,0.9500088073912432
1990,G0600590001502,6301797.436162025,Brea,orange,north-county,6301797.436162025,1
1990,G0600590001503,3086977.6995521146,Brea,orange,north-county,2711517.5514736436,0.8783728991197617
1990,G0600590001504,2042735.5864120335,Brea,orange,north-county,2042665.2466875524,0.9999655659181007
1990,G0600590001505,3139674.2560732067,Brea,orange,north-county,764694.9075461655,0.24355867684903404
1990,G0600590001601,5039686.596152823,Brea,orange,north-county,797.9217453608544,1.5832765195557375e-4
1990,G0600590011707,2111807.3896040916,Brea,orange,north-county,190878.96543676552,0.09038654110995904
1990,G0600590011709,2099271.783359915,Brea,orange,north-county,383612.50992687064,0.18273599110301633
1990,G0600590011717,1084520.0970254776,Brea,orange,north-county,176806.1592492381,0.16302709348970648
1990,G0600590021814,4492105.172204575,Brea,orange,north-county,4490254.640377602,0.9995880479739381
1990,G0600590021815,37942161.22905832,Brea,orange,north-county,24987912.04838279,0.6585790381715417
2000,G0600370403325,15869551.794258913,Brea,orange,north-county,198996.45947783632,0.01253951353243806
2000,G0600370408703,17199155.787640456,Brea,orange,north-county,120726.19973925434,0.007019309623674076
2000,G0600590001402,1235065.8191480318,Brea,orange,north-county,35.51349675131496,2.8754335356647423e-5
2000,G0600590001403,1323721.2917783065,Brea,orange,north-county,664821.8425092556,0.5022370242425611
2000,G0600590001404,2926333.45925507,Brea,orange,north-county,629243.6844234411,0.21502801822989165
2000,G0600590001501,3227217.352454802,Brea,orange,north-county,3066073.678454165,0.950067300586971
2000,G0600590001503,3086977.6995521146,Brea,orange,north-county,2711517.5514736436,0.8783728991197617
2000,G0600590001504,2042735.5864120335,Brea,orange,north-county,2042665.2466875524,0.9999655659181007
2000,G0600590001505,3139674.2560732067,Brea,orange,north-county,764694.9075461655,0.24355867684903404
2000,G0600590001506,4391629.181045143,Brea,orange,north-county,4391629.181045143,1
2000,G0600590001507,1910168.2551166273,Brea,orange,north-county,1910168.2551166273,1
2000,G0600590001601,5039686.596152823,Brea,orange,north-county,797.9217453608544,1.5832765195557375e-4
2000,G0600590011707,2111807.3884221315,Brea,orange,north-county,190878.96543676552,0.09038654116054759
2000,G0600590011709,2099271.784541808,Brea,orange,north-county,383612.50992687064,0.18273599100013568
2000,G0600590011717,1084520.0970254776,Brea,orange,north-county,176806.1592492381,0.16302709348970648
2000,G0600590021814,4492105.172204575,Brea,orange,north-county,4490254.640377602,0.9995880479739381
2000,G0600590021815,37942161.22905832,Brea,orange,north-county,24987912.04838279,0.6585790381715417
2010,G0600590001506,4534754.858278214,Brea,orange,north-county,4534745.426857721,0.9999979201917661
2010,G0600590001503,3086150.1711547375,Brea,orange,north-county,2710684.6645899713,0.8783385494088646
2010,G0600590001402,1238595.2444191542,Brea,orange,north-county,35.499099949840456,2.8660775269234904e-5
2010,G0600590001505,3134068.1952099465,Brea,orange,north-county,758877.190814184,0.24213805939961303
2010,G0600590011717,1081854.8266092977,Brea,orange,north-county,176806.1497753564,0.16342872021886204
2010,G0600590021814,4500616.075496752,Brea,orange,north-county,4498767.867859144,0.9995893434128562
2010,G0600590001403,1323399.117562837,Brea,orange,north-county,664801.8901829197,0.502344214500622
2010,G0600590001601,5038993.990523704,Brea,orange,north-county,796.6877399540826,1.581045227385323e-4
2010,G0600590011707,2111577.4637327436,Brea,orange,north-county,190875.59663107625,0.09039478774018343
